,barrio,Precio M2,Distancia Subte,lat,lon,estacion
3158,VILLA CRESPO,2690.0,599.8619232382275,-34.593504,-58.442148,145.0
3159,VILLA CRESPO,2613.6363636363635,828.1647193887562,-34.5946765,-58.429735,136.0
3160,VILLA CRESPO,2593.9849624060157,828.1647193887562,-34.5946765,-58.429735,136.0
3161,VILLA CRESPO,2613.6363636363635,828.1647193887562,-34.5946765,-58.429735,136.0
3162,VILLA CRESPO,2909.090909090909,333.86122481714915,-34.5993010224,-58.4296813308,136.0
3163,VILLA CRESPO,2906.25,293.11884084448735,-34.599992799999995,-58.43303050000001,135.0
3164,VILLA CRESPO,2000.0,416.6832452432438,-34.5979011,-58.435932,141.0
3165,VILLA CRESPO,2051.2820512820513,416.6832452432438,-34.5979011,-58.435932,141.0
3166,VILLA CRESPO,2821.4285714285716,904.4494531683586,-34.5896624,-58.4394126,145.0
3167,VILLA CRESPO,2678.5714285714284,904.4494531683586,-34.5896624,-58.4394126,145.0
3168,VILLA CRESPO,2439.0243902439024,498.9600877714121,-34.597836357199995,-58.4293270111,136.0
3169,VILLA CRESPO,2088.8888888888887,691.2461985009384,-34.595813799999995,-58.4308208,135.0
3170,VILLA CRESPO,2678.5714285714284,874.0541067249013,-34.5896652,-58.4396975,145.0
3171,VILLA CRESPO,2613.6363636363635,823.59150840429,-34.5947132,-58.4297697,136.0
3172,VILLA CRESPO,2487.234042553192,1088.7883700501004,-34.6063416,-58.4464868,142.0
3173,VILLA CRESPO,2777.777777777778,535.8254257023196,-34.603959,-58.438946,142.0
3174,VILLA CRESPO,2486.25,500.43428759433556,-34.5963659942,-58.4464294929,146.0
3175,VILLA CRESPO,2490.4615384615386,495.39391109119896,-34.594427,-58.441215,139.0
3176,VILLA CRESPO,3271.56,599.8765284859138,-34.593403,-58.44211600000001,145.0
3177,VILLA CRESPO,2373.134328358209,907.7571543372611,-34.591572,-58.435805,139.0
3178,VILLA CRESPO,2553.1914893617013,923.4349561402768,-34.600221000000005,-58.44876800000001,146.0
3179,VILLA CRESPO,3076.9230769230767,115.54250225493998,-34.5980941,-58.4407274,139.0
3180,VILLA CRESPO,1714.2857142857142,508.2898656950226,-34.5964546,-58.4484792,146.0
3181,VILLA CRESPO,3111.1111111111113,636.9036635914167,-34.6049352,-58.4396301,142.0
3182,VILLA CRESPO,2569.444444444445,64.7417655348385,-34.599374,-58.43904300000001,141.0
3183,VILLA CRESPO,2305.882352941177,351.7323863167651,-34.5949098,-58.44628520000001,146.0
3184,VILLA CRESPO,2176.4705882352937,566.1589182256463,-34.597054,-58.4325011,135.0
3185,VILLA CRESPO,3047.058823529412,183.35592769456858,-34.5980318609,-58.43821298140001,141.0
3186,VILLA CRESPO,2264.1509433962265,268.8077578745935,-34.6016028,-58.4398177,142.0
3187,VILLA CRESPO,2692.3076923076924,731.8492910860435,-34.6037311,-58.4445434,140.0
3188,VILLA CRESPO,2166.6666666666665,982.0273998233561,-34.5910151,-58.4354249,139.0
3189,VILLA CRESPO,2613.6363636363635,810.2742510727603,-34.59487360000001,-58.429536,136.0
3190,VILLA CRESPO,2933.333333333333,805.1412063528364,-34.596767,-58.425867,136.0
3191,VILLA CRESPO,2802.857142857143,893.1058899330142,-34.591283000000004,-58.436682,139.0
3192,VILLA CRESPO,2820.93023255814,893.1058899330142,-34.591283000000004,-58.436682,139.0
3193,VILLA CRESPO,2794.1176470588234,405.1108588580834,-34.598801,-58.429224,136.0
3194,VILLA CRESPO,2346.938775510204,153.45272568140612,-34.6012248,-58.4324708,135.0
3195,VILLA CRESPO,3125.0,257.49260917077197,-34.596400700000004,-58.44021310000001,139.0
3196,VILLA CRESPO,2940.0,518.4220761469115,-34.603748700000004,-58.4407541,142.0
3197,VILLA CRESPO,3645.833333333334,518.4220761469115,-34.603748700000004,-58.4407541,142.0
3198,VILLA CRESPO,2352.112676056338,795.7906298194563,-34.594993,-58.432803,135.0
3199,VILLA CRESPO,1743.2432432432431,492.80512004496893,-34.601859999999995,-58.43581999999999,138.0
3200,VILLA CRESPO,2790.697674418605,394.09645300152295,-34.599543100000005,-58.4435034,140.0
3201,VILLA CRESPO,2454.5454545454545,755.3661490466096,-34.595234999999995,-58.4307789,135.0
3202,VILLA CRESPO,3687.5,449.58512588480846,-34.5980939,-58.4300735,136.0
3203,VILLA CRESPO,2371.428571428572,761.6278794545556,-34.5953078,-58.43279770000001,135.0
3204,VILLA CRESPO,2060.2815625,476.7932315904601,-34.597787200000006,-58.43050160000001,136.0
3205,VILLA CRESPO,3382.3529411764707,514.573383681205,-34.59577,-58.436215,141.0
3206,VILLA CRESPO,2222.222222222222,334.8111049252353,-34.600611,-58.43693199999999,141.0
3207,VILLA CRESPO,2165.3543307086616,670.5492899269682,-34.597937,-58.4464245,146.0
3208,VILLA CRESPO,2529.4117647058824,35.064935970905935,-34.5990658,-58.4392113,141.0
3209,VILLA CRESPO,3068.181818181818,328.35560026396246,-34.599438,-58.4429173,140.0
3210,VILLA CRESPO,2437.5,655.4517005922419,-34.6027281,-58.4445398,140.0
3211,VILLA CRESPO,3478.2608695652175,507.4428901811786,-34.603656,-58.4387283,142.0
3212,VILLA CRESPO,3478.2608695652175,495.4591745881497,-34.597789500000005,-58.4295725,136.0
3213,VILLA CRESPO,2671.6417910447767,690.427238333658,-34.5923488,-58.4410827,145.0
3214,VILLA CRESPO,2645.833333333333,1175.6652762028884,-34.6067037011,-58.44724819060001,140.0
3215,VILLA CRESPO,2693.877551020408,356.2471607973968,-34.5937394,-58.44471970000001,145.0
3216,VILLA CRESPO,1644.6280991735534,1202.1779117312603,-34.5997031,-58.45517020000001,144.0
3217,VILLA CRESPO,2222.222222222222,401.6585958218093,-34.599662,-58.434096200000006,135.0
3218,VILLA CRESPO,3061.2244897959185,271.8532233419097,-34.5977458,-58.4421536,140.0
3219,VILLA CRESPO,2348.5782978723405,613.0426720944608,-34.59762620000001,-58.44538879999999,140.0
3220,VILLA CRESPO,2201.8293670886073,613.0426720944608,-34.59762620000001,-58.44538879999999,140.0
3221,VILLA CRESPO,2936.170212765957,305.26394261738864,-34.5959983,-58.4404229,139.0
5955,VILLA URQUIZA,2550.5162162162164,894.6769146352638,-34.5733221738,-58.473369740100004,159.0
5956,VILLA URQUIZA,3130.868595041322,894.7762818427386,-34.5733221738,-58.473359011199996,159.0
5957,VILLA URQUIZA,2676.1966666666667,894.7762818427386,-34.5733221738,-58.473359011199996,159.0
5958,VILLA URQUIZA,2680.933148148149,894.7762818427386,-34.5733221738,-58.473359011199996,159.0
5959,VILLA URQUIZA,2094.8275862068967,731.7235508409265,-34.5747904,-58.47350890000001,159.0
5960,VILLA URQUIZA,2325.581395348837,174.4025044793411,-34.5746019,-58.4848085,170.0
5961,VILLA URQUIZA,2594.531176470588,892.7440309433523,-34.571815,-58.475289,164.0
5962,VILLA URQUIZA,2601.0682857142856,892.7440309433523,-34.571815,-58.475289,164.0
5963,VILLA URQUIZA,2514.285714285714,1325.5623223920604,-34.56256079999999,-58.483551,168.0
5964,VILLA URQUIZA,2450.0,1325.5623223920604,-34.56256079999999,-58.483551,168.0
5965,VILLA URQUIZA,2800.0,1325.5623223920604,-34.56256079999999,-58.483551,168.0
5966,VILLA URQUIZA,2558.139534883721,119.12646958183987,-34.5779566,-58.48220229999999,163.0
5967,VILLA URQUIZA,2450.0,996.5721928756853,-34.564944399999995,-58.4860461,168.0
5968,VILLA URQUIZA,2814.285714285714,1389.5674083125482,-34.5642325,-58.47914520000001,170.0
5969,VILLA URQUIZA,3455.8823529411766,1102.7604698685482,-34.564311,-58.484655,168.0
5970,VILLA URQUIZA,2713.114754098361,872.3269458596332,-34.5726417,-58.4746835,164.0
5971,VILLA URQUIZA,2869.4915254237294,872.3269458596332,-34.5726417,-58.4746835,164.0
5972,VILLA URQUIZA,2719.2982456140357,872.3269458596332,-34.5726417,-58.4746835,164.0
5973,VILLA URQUIZA,1887.1681415929208,872.3269458596332,-34.5726417,-58.4746835,164.0
5974,VILLA URQUIZA,1871.518987341772,872.3269458596332,-34.5726417,-58.4746835,164.0
5975,VILLA URQUIZA,2875.0,325.63638194973385,-34.580060499999995,-58.4830662,163.0
5976,VILLA URQUIZA,2616.6666666666665,512.613445650142,-34.5730581,-58.4810275,162.0
5977,VILLA URQUIZA,1609.3023255813953,844.1701609958932,-34.576141,-58.495287,355.0
5978,VILLA URQUIZA,3312.5,525.7990512961326,-34.569226184899996,-58.489034715200006,168.0
5979,VILLA URQUIZA,1739.1304347826087,24.758041445154156,-34.5746402953,-58.4873013106,169.0
5980,VILLA URQUIZA,3055.555555555556,311.4692820114453,-34.5800019,-58.4829373,163.0
5981,VILLA URQUIZA,2447.9166666666665,890.4782537176441,-34.5733475,-58.47354549999999,159.0
5982,VILLA URQUIZA,2486.0335195530724,890.4782537176441,-34.5733475,-58.47354549999999,159.0
5983,VILLA URQUIZA,3055.555555555556,287.34478380702984,-34.5795043,-58.4831274,163.0
5984,VILLA URQUIZA,3444.4444444444453,1038.7923840331928,-34.569129,-58.477082,162.0
5985,VILLA URQUIZA,2800.0,666.0298595767017,-34.5713347,-58.4812641,170.0
5986,VILLA URQUIZA,2792.4528301886794,594.1360676967488,-34.578385483000005,-58.4911104219,166.0
5987,VILLA URQUIZA,2857.114285714286,541.0237770625783,-34.578715700000004,-58.4897657,169.0
5988,VILLA URQUIZA,2499.975,541.0237770625783,-34.578715700000004,-58.4897657,169.0
5989,VILLA URQUIZA,2702.675675675676,541.0237770625783,-34.578715700000004,-58.4897657,169.0
5990,VILLA URQUIZA,3306.7484662576685,755.7845770408654,-34.5749626,-58.4717061,159.0
5991,VILLA URQUIZA,3306.7484662576685,659.1050066880623,-34.5755660128,-58.4727581964,159.0
5992,VILLA URQUIZA,2674.418604651163,817.661809619918,-34.578804,-58.493562,166.0
5993,VILLA URQUIZA,3245.61403508772,872.251902814096,-34.5726541,-58.4746729,164.0
5994,VILLA URQUIZA,2615.384615384615,507.63011804372326,-34.573233,-58.479865,162.0
5995,VILLA URQUIZA,3333.333333333333,317.71260389985173,-34.573876,-58.48358100000001,170.0
5996,VILLA URQUIZA,3113.6363636363635,1004.1620434613307,-34.5699769,-58.4761567,162.0
5997,VILLA URQUIZA,3111.1111111111113,849.2084527364996,-34.5684784,-58.4933801,355.0
5998,VILLA URQUIZA,2867.6470588235293,195.72003088796134,-34.5746301,-58.4846169,170.0
5999,VILLA URQUIZA,3214.285714285714,148.84184315673033,-34.5769064,-58.4821036,163.0
6000,VILLA URQUIZA,2360.0,673.5221177107558,-34.5681495,-58.49001170000001,168.0
6001,VILLA URQUIZA,1800.0,351.62779057836997,-34.5773643,-58.48496700000001,170.0
6002,VILLA URQUIZA,2419.3548387096776,165.55443811292025,-34.5796701,-58.4807762,165.0
6003,VILLA URQUIZA,3477.611940298508,522.9935456222975,-34.5734383,-58.49267800000001,355.0
6004,VILLA URQUIZA,1897.4358974358965,1414.7530125529752,-34.571572499999995,-58.5005551,355.0
6005,VILLA URQUIZA,2363.6363636363635,199.37123332173036,-34.5762756,-58.4859889,170.0
6006,VILLA URQUIZA,3066.666666666666,627.5452526508132,-34.5725083,-58.4786419,162.0
6007,VILLA URQUIZA,1758.333333333333,433.04848387718584,-34.5700559,-58.486589,168.0
6008,VILLA URQUIZA,3916.666666666666,433.04848387718584,-34.5700559,-58.486589,168.0
6009,VILLA URQUIZA,2542.372881355933,1013.827910557078,-34.574602,-58.497123,355.0
6010,VILLA URQUIZA,2311.8279569892475,714.8115546460682,-34.570232830500004,-58.4815356893,170.0
6011,VILLA URQUIZA,2232.1428571428573,1327.5321453706244,-34.5634528593,-58.4938359614,355.0
6012,VILLA URQUIZA,2997.826086956521,665.0926553296765,-34.5785872311,-58.4918693355,166.0
6013,VILLA URQUIZA,2338.7096774193546,665.0926553296765,-34.5785872311,-58.4918693355,166.0
6014,VILLA URQUIZA,2433.333333333333,271.3215842022537,-34.5761968,-58.4829572,163.0
6015,VILLA URQUIZA,2833.333333333333,271.3215842022537,-34.5761968,-58.4829572,163.0
6016,VILLA URQUIZA,2992.1259842519685,339.0625402411526,-34.5761646,-58.48370300000001,163.0
6017,VILLA URQUIZA,2432.8125,835.6137570989871,-34.576762,-58.494987,355.0
6018,VILLA URQUIZA,1884.0579710144928,846.3761020506296,-34.575877,-58.49538199999999,355.0
6019,VILLA URQUIZA,2842.857142857143,786.0235951401082,-34.5743641,-58.4729359,159.0
6020,VILLA URQUIZA,1745.0,1464.191728239003,-34.56650070000001,-58.49893829999999,355.0
6021,VILLA URQUIZA,2500.0,386.90114327720903,-34.5747566,-58.4828911,170.0
6022,VILLA URQUIZA,3066.666666666666,623.8702544887726,-34.572511799999994,-58.4787168,162.0
6023,VILLA URQUIZA,3000.0,232.97352262180303,-34.5788459,-58.47852020000001,164.0
6024,VILLA URQUIZA,3200.0,316.3814946141573,-34.573882399999995,-58.4835919,170.0
6025,VILLA URQUIZA,2857.142857142857,886.7442923493697,-34.57338170000001,-58.47354,159.0
6026,VILLA URQUIZA,3161.2903225806454,605.5494996344663,-34.570260600000005,-58.4829304,170.0
6027,VILLA URQUIZA,3161.2903225806454,605.5494996344663,-34.570260600000005,-58.4829304,170.0
6028,VILLA URQUIZA,1680.327868852459,961.5838379994232,-34.5655735,-58.4849078,168.0
6029,VILLA URQUIZA,3029.4117647058824,638.5563958898083,-34.5792024,-58.4906032,169.0
6030,VILLA URQUIZA,3000.0,327.66079953985803,-34.5773071,-58.4853853,170.0
6031,VILLA URQUIZA,3020.0,764.1088629305012,-34.5708196646,-58.4802265033,162.0
6032,VILLA URQUIZA,3113.2075471698113,298.35586937645166,-34.5797392154,-58.4830482085,163.0
6033,VILLA URQUIZA,2733.333333333333,226.75368138933342,-34.5733011,-58.4847301,170.0
6034,VILLA URQUIZA,2842.105263157894,226.15856492722114,-34.5765094,-58.4859238,170.0
6035,VILLA URQUIZA,3500.0,435.5930656907916,-34.578514,-58.4864459,169.0
6036,VILLA URQUIZA,3271.604938271605,191.33261062518096,-34.5797036,-58.4814433,165.0
6037,VILLA URQUIZA,2769.230769230769,1167.2382166423788,-34.56633,-58.479707,170.0
6038,VILLA URQUIZA,2403.782976190476,1167.2382166423788,-34.56633,-58.479707,170.0
6039,VILLA URQUIZA,3000.0,1167.2382166423788,-34.56633,-58.479707,170.0
6040,VILLA URQUIZA,2295.081967213115,809.2799028578739,-34.5807234,-58.49113120000001,169.0
6041,VILLA URQUIZA,2312.5,325.4881962777447,-34.578121100000004,-58.4775168,164.0
6042,VILLA URQUIZA,3333.333333333333,296.25887914190014,-34.576151,-58.489585700000006,166.0
6043,VILLA URQUIZA,1575.7575757575758,1283.5351178717858,-34.565158600000004,-58.479501,170.0
6044,VILLA URQUIZA,3348.314606741573,333.28894786239255,-34.5788706,-58.483965100000006,163.0
6045,VILLA URQUIZA,3668.032786885246,663.8420915111105,-34.5768204981,-58.4932426265,355.0
6046,VILLA URQUIZA,3162.5094339622638,515.6561773328358,-34.573169976500004,-58.479817256800004,162.0
6047,VILLA URQUIZA,3162.5094339622638,507.8165425386138,-34.573236191999996,-58.479844944899995,162.0
6048,VILLA URQUIZA,3572.5,504.0276809936861,-34.5732715285,-58.479844944899995,162.0
6049,VILLA URQUIZA,2488.3720930232557,450.96316977505546,-34.5732363,-58.4825086,170.0
6050,VILLA URQUIZA,2279.4117647058824,1493.9028295039966,-34.564676,-58.49782,355.0
6051,VILLA URQUIZA,2500.0,1368.7571557905096,-34.562403,-58.492579000000006,168.0
6052,VILLA URQUIZA,2414.6341463414637,924.5007033417152,-34.569368100000005,-58.47978810000001,170.0
6053,VILLA URQUIZA,2416.6666666666665,58.96493100131881,-34.573784499999995,-58.488482,355.0
6054,VILLA URQUIZA,2250.0,1014.745639760928,-34.5689981,-58.495713,355.0
6055,VILLA URQUIZA,2833.333333333333,945.6264223549391,-34.5695635119,-58.495326761899996,355.0
6056,VILLA URQUIZA,2196.969696969697,950.6790860526286,-34.569535825900005,-58.495363497700005,355.0
6057,VILLA URQUIZA,3097.826086956521,317.9569695476444,-34.5800893,-58.482923,163.0
6058,VILLA URQUIZA,2714.285714285714,720.8401641654395,-34.575013,-58.472672,159.0
6059,VILLA URQUIZA,2901.408450704225,958.0238713600968,-34.577115,-58.496039,355.0
6060,VILLA URQUIZA,2658.5365853658536,972.5611709966181,-34.578864,-58.495266,355.0
6061,VILLA URQUIZA,2328.7671232876714,271.6770405386484,-34.576127234,-58.4788943571,164.0
6062,VILLA URQUIZA,3125.0,520.6386873986183,-34.5693496,-58.4892718,168.0
6063,VILLA URQUIZA,1750.0,541.798054632496,-34.568902200000004,-58.4876052,168.0
6064,VILLA URQUIZA,2692.3076923076924,438.6851102700348,-34.578546,-58.48646899999999,169.0
6065,VILLA URQUIZA,2037.5,1367.5884362748463,-34.5737533,-58.5003475,355.0
6066,VILLA URQUIZA,2144.7368421052633,1367.5884362748463,-34.5737533,-58.5003475,355.0
6067,VILLA URQUIZA,2328.5714285714284,1367.5884362748463,-34.5737533,-58.5003475,355.0
6068,VILLA URQUIZA,2497.222222222222,665.2027526461668,-34.5680433,-58.4894839,168.0
6069,VILLA URQUIZA,2488.744324324324,907.9173109988989,-34.5732168457,-58.4732080383,159.0
6070,VILLA URQUIZA,2542.266744186047,907.9173109988989,-34.5732168457,-58.4732080383,159.0
6071,VILLA URQUIZA,3044.6251239669427,907.9173109988989,-34.5732168457,-58.4732080383,159.0
6072,VILLA URQUIZA,3355.0,506.9355197439616,-34.5732406497,-58.47986017220001,162.0
6073,VILLA URQUIZA,3012.8205128205127,1104.36610163434,-34.5643019,-58.484636,168.0
6074,VILLA URQUIZA,1832.0610687022906,1418.3573990762936,-34.567521,-58.47307900000001,164.0
6075,VILLA URQUIZA,2134.1463414634145,1286.0527545824802,-34.5639216,-58.4815647,170.0
6076,VILLA URQUIZA,4084.337349397591,420.94818436746084,-34.578159,-58.485273,170.0
6077,VILLA URQUIZA,4084.337349397591,421.4885237951198,-34.578195,-58.485380000000006,170.0
6078,VILLA URQUIZA,3103.8961038961047,310.0325378962698,-34.579986700000006,-58.48293520000001,163.0
6079,VILLA URQUIZA,3112.903225806452,225.84450874613344,-34.5719583612,-58.4868560884,168.0
6080,VILLA URQUIZA,4065.7894736842095,334.6312378037614,-34.5772438,-58.48507070000001,170.0
6081,VILLA URQUIZA,2300.0,1285.4001046938542,-34.56264229999999,-58.49101260000001,168.0
6082,VILLA URQUIZA,2650.0,1025.4469009322404,-34.5694336,-58.47672729999999,162.0
6083,VILLA URQUIZA,3263.888888888889,1025.4469009322404,-34.5694336,-58.47672729999999,162.0
6084,VILLA URQUIZA,3170.731707317073,233.39149748496382,-34.573175,-58.484752,170.0
6085,VILLA URQUIZA,2105.2631578947367,106.0640750133457,-34.575212738400005,-58.487835293100005,169.0
6086,VILLA URQUIZA,2034.7826086956518,1166.1834874975962,-34.563318100000004,-58.4889326,168.0
6087,VILLA URQUIZA,2352.9411764705883,435.60097548961085,-34.5734164,-58.4825983,170.0
6088,VILLA URQUIZA,2831.081081081081,984.2351488726684,-34.570534,-58.4756372,164.0
6089,VILLA URQUIZA,2934.782608695652,984.2351488726684,-34.570534,-58.4756372,164.0
6090,VILLA URQUIZA,2690.909090909091,984.2351488726684,-34.570534,-58.4756372,164.0
6091,VILLA URQUIZA,2683.333333333333,662.3262236802163,-34.57135170000001,-58.48129300000001,170.0
6092,VILLA URQUIZA,2910.2985074626868,891.1545923970078,-34.569947,-58.47871899999999,162.0
6093,VILLA URQUIZA,2263.513513513513,989.7483606616119,-34.571926,-58.4967,355.0
6094,VILLA URQUIZA,1584.5070422535211,1634.5358861320906,-34.566194,-58.500575,355.0
6095,VILLA URQUIZA,2363.6363636363635,151.7175212864606,-34.578758,-58.479302,164.0
6096,VILLA URQUIZA,2632.9113924050635,868.2990477672357,-34.5735834,-58.4731531,159.0
6097,VILLA URQUIZA,3141.0256410256407,804.2017287492146,-34.5741190152,-58.473744934399996,159.0
6098,VILLA URQUIZA,2881.481481481481,806.4754338102501,-34.5740996558,-58.473716144899996,159.0
6099,VILLA URQUIZA,2537.313432835821,390.8266178846718,-34.574445000000004,-58.4823441,162.0
6100,VILLA URQUIZA,3085.1063829787236,625.5573969958513,-34.579159600000004,-58.4904649,169.0
6101,VILLA URQUIZA,2380.952380952381,658.9861522750095,-34.56844,-58.4903423,168.0
6102,VILLA URQUIZA,2534.722222222222,1071.6607267550353,-34.57254870000001,-58.4700582,159.0
6103,VILLA URQUIZA,2820.5128205128203,678.9542235331415,-34.5754338,-58.4725369,159.0
6104,VILLA URQUIZA,1985.2941176470588,678.9542235331415,-34.5754338,-58.4725369,159.0
6105,VILLA URQUIZA,2894.7368421052643,678.9542235331415,-34.5754338,-58.4725369,159.0
6106,VILLA URQUIZA,3433.962264150944,678.9542235331415,-34.5754338,-58.4725369,159.0
6107,VILLA URQUIZA,3589.7435897435907,678.9542235331415,-34.5754338,-58.4725369,159.0
6108,VILLA URQUIZA,2162.7906976744184,509.7792682448872,-34.5734989383,-58.4790376475,162.0
6109,VILLA URQUIZA,4066.666666666666,306.770919861898,-34.5795592936,-58.483309238100006,163.0
6110,VILLA URQUIZA,3826.9230769230767,373.615669063877,-34.5726299,-58.4835776,170.0
6111,VILLA URQUIZA,3109.375,1062.778687638485,-34.566990999999994,-58.494623,355.0
6112,VILLA URQUIZA,2235.955056179775,1083.9997815154966,-34.564002,-58.48733100000001,168.0
6113,VILLA URQUIZA,2551.020408163265,1335.5582194238816,-34.562308,-58.49146800000001,168.0
6114,VILLA URQUIZA,3578.947368421052,688.7750513714344,-34.57534620000001,-58.4725208,159.0
6115,VILLA URQUIZA,3701.298701298701,688.7750513714344,-34.57534620000001,-58.4725208,159.0
6116,VILLA URQUIZA,1638.297872340425,960.3023358519483,-34.5680233729,-58.4806065169,170.0
6117,VILLA URQUIZA,2683.333333333333,663.2773028759885,-34.5713473,-58.4812856,170.0
6118,VILLA URQUIZA,2800.0,663.2773028759885,-34.5713473,-58.4812856,170.0
6119,VILLA URQUIZA,3150.872434782609,882.1339616303459,-34.573423600000005,-58.4735385,159.0
6120,VILLA URQUIZA,2734.228271604938,882.1339616303459,-34.573423600000005,-58.4735385,159.0
6121,VILLA URQUIZA,2666.6666666666665,1367.0102949494653,-34.5740201,-58.5003434,355.0
6122,VILLA URQUIZA,3125.0,1040.979686202071,-34.5753443,-58.4972873,355.0
6123,VILLA URQUIZA,2567.5,819.364456519051,-34.566391100000004,-58.4879287,168.0
6124,VILLA URQUIZA,2189.2,819.364456519051,-34.566391100000004,-58.4879287,168.0
6125,VILLA URQUIZA,2010.8695652173913,1589.3340368619797,-34.569907,-58.501779000000006,355.0
6126,VILLA URQUIZA,3423.0769230769233,930.8009459563746,-34.56638,-58.48375400000001,168.0
6127,VILLA URQUIZA,2471.830985915493,931.4214060137338,-34.5780549,-58.4953275,355.0
6128,VILLA URQUIZA,2475.409836065574,931.4214060137338,-34.5780549,-58.4953275,355.0
6129,VILLA URQUIZA,2922.5,931.4214060137338,-34.5780549,-58.4953275,355.0
6130,VILLA URQUIZA,2042.0168067226887,812.4094379854744,-34.574039550500004,-58.474160230200006,159.0
6131,VILLA URQUIZA,2831.1688311688317,812.4094379854744,-34.574039550500004,-58.474160230200006,159.0
6132,VILLA URQUIZA,2891.891891891892,904.1771088319956,-34.5732339145,-58.4733942798,159.0
6133,VILLA URQUIZA,2551.020408163265,327.7156226627259,-34.577555,-58.477532,164.0
6134,VILLA URQUIZA,2812.5,511.8791323525281,-34.569618,-58.48972,168.0
6135,VILLA URQUIZA,2586.9565217391305,1190.858599426464,-34.563292,-58.485358,168.0
6136,VILLA URQUIZA,3101.351351351351,433.3517616528295,-34.578538,-58.4873069,169.0
6137,VILLA URQUIZA,2269.230769230769,1123.2812029218937,-34.5690458,-58.4756127,162.0
6138,VILLA URQUIZA,3307.6923076923076,1391.387605512919,-34.5641996,-58.4791634,170.0
6139,VILLA URQUIZA,2850.0,559.8093259820287,-34.57268,-58.481662,170.0
6140,VILLA URQUIZA,2100.0,36.13448266971179,-34.578246,-58.481104,353.0
6141,VILLA URQUIZA,3450.054054054054,504.5784919972566,-34.5732037,-58.48013589999999,162.0
6142,VILLA URQUIZA,3641.9753086419755,504.5784919972566,-34.5732037,-58.48013589999999,162.0
6143,VILLA URQUIZA,2691.2911392405067,504.5784919972566,-34.5732037,-58.48013589999999,162.0
6144,VILLA URQUIZA,3110.070422535212,504.5784919972566,-34.5732037,-58.48013589999999,162.0
6145,VILLA URQUIZA,2466.6666666666665,1014.2086003935309,-34.5699981,-58.4759537,162.0
6146,VILLA URQUIZA,2906.9767441860467,1014.2086003935309,-34.5699981,-58.4759537,162.0
6147,VILLA URQUIZA,2863.013698630137,1014.2086003935309,-34.5699981,-58.4759537,162.0
6148,VILLA URQUIZA,2906.9767441860467,1014.2086003935309,-34.5699981,-58.4759537,162.0
6149,VILLA URQUIZA,2840.0,1420.8070066899747,-34.5616059,-58.49180250000001,168.0
6150,VILLA URQUIZA,3194.4444444444453,185.96391736653274,-34.5794109417,-58.4818134662,353.0
6151,VILLA URQUIZA,2701.754385964912,862.9328673913832,-34.572557,-58.474882,164.0
6152,VILLA URQUIZA,2987.804878048781,802.1508893132706,-34.5666341,-58.4865969,168.0
6153,VILLA URQUIZA,2082.5,525.1712607865594,-34.570153000000005,-58.484498,170.0
6154,VILLA URQUIZA,2142.8571428571427,261.5104418741035,-34.5744023,-58.4902918,355.0
6155,VILLA URQUIZA,1713.333333333333,940.0032685874068,-34.5714119,-58.4960949,355.0
6156,VILLA URQUIZA,1808.5106382978727,859.3415648457303,-34.570043299999995,-58.4795707,162.0
6157,VILLA URQUIZA,2214.285714285714,913.0566333123498,-34.572070000000004,-58.474729,164.0
6158,VILLA URQUIZA,2631.578947368421,1210.1821274027886,-34.567179,-58.496589,355.0
6159,VILLA URQUIZA,2652.777777777778,316.27702877066145,-34.571073,-58.488593,168.0
6160,VILLA URQUIZA,2680.555555555556,319.85773493421283,-34.571020000000004,-58.48852900000001,168.0
6161,VILLA URQUIZA,2625.0,311.4721943666203,-34.571099,-58.48852900000001,168.0
6162,VILLA URQUIZA,3250.0,303.99194389857576,-34.573666,-58.4837676,170.0
6163,VILLA URQUIZA,2612.244897959184,912.1417044959193,-34.5761996,-58.49591089999999,355.0
6164,VILLA URQUIZA,3000.0,516.4430732850262,-34.5698133,-58.4901689,355.0
6165,VILLA URQUIZA,3153.8461538461547,395.43995118332725,-34.573494200000006,-58.4829543,170.0
6166,VILLA URQUIZA,2974.358974358974,233.7562013242258,-34.574642,-58.489966,355.0
6167,VILLA URQUIZA,4000.0,218.12514008298353,-34.573917,-58.489945,355.0
6168,VILLA URQUIZA,2810.8108108108117,1143.1108053761009,-34.563548,-58.4890911,168.0
6169,VILLA URQUIZA,3947.3684210526317,298.7483572713297,-34.571745,-58.4859822,168.0
6170,VILLA URQUIZA,2428.5714285714284,1084.3316148060082,-34.567581,-58.495447,355.0
6171,VILLA URQUIZA,2692.3076923076924,888.9595425041883,-34.578967,-58.49425400000001,166.0
6172,VILLA URQUIZA,2889.6103896103896,474.41093215437706,-34.579064,-58.485246,163.0
6173,VILLA URQUIZA,3232.758620689656,185.37002460051158,-34.57928,-58.481988,163.0
6174,VILLA URQUIZA,2313.7254901960778,752.0810990678068,-34.57924271,-58.4923172,166.0
6175,VILLA URQUIZA,2643.67816091954,752.0810990678068,-34.57924271,-58.4923172,166.0
6176,VILLA URQUIZA,2891.566265060241,752.0810990678068,-34.57924271,-58.4923172,166.0
6177,VILLA URQUIZA,2661.2903225806454,701.2296678736813,-34.5678978,-58.4854126,168.0
6178,VILLA URQUIZA,2300.0,701.2296678736813,-34.5678978,-58.4854126,168.0
